hour,value
0,5.267759599059288e-05
1,4.6092896491768765e-05
2,3.950819699294466e-05
3,3.950819699294466e-05
4,5.267759599059288e-05
5,0.00010535519198118576
6,0.00014486338897413045
7,0.00021071038396237152
8,0.0002172950834611956
9,0.000177786886468251
10,0.00015803278797177863
11,0.0001316939899764822
12,0.0001316939899764822
13,0.0001316939899764822
14,0.0001316939899764822
15,0.00015803278797177863
16,0.00020412568446354743
17,0.00022387978296001972
18,0.0001975409849647233
19,0.00017120218696942688
20,0.00014486338897413045
21,0.00011852459097883398
22,9.218579298353753e-05
23,7.901639398588931e-05
24,5.368097877136608e-05
25,4.697085642494532e-05
26,4.0260734078524554e-05
27,4.0260734078524554e-05
28,5.368097877136608e-05
29,0.00010736195754273216
30,0.00014762269162125674
31,0.00021472391508546432
32,0.00022143403743188505
33,0.00018117330335336052
34,0.00016104293631409822
35,0.0001342024469284152
36,0.0001342024469284152
37,0.0001342024469284152
38,0.0001342024469284152
39,0.00016104293631409822
40,0.00020801379273904357
41,0.00022814415977830582
42,0.0002013036703926228
43,0.00017446318100693977
44,0.00014762269162125674
45,0.00012078220223557368
46,9.394171284989063e-05
47,8.052146815704911e-05
48,5.368097877136608e-05
49,4.697085642494532e-05
50,4.0260734078524554e-05
51,4.0260734078524554e-05
52,5.368097877136608e-05
53,0.00010736195754273216
54,0.00014762269162125674
55,0.00021472391508546432
56,0.00022143403743188505
57,0.00018117330335336052
58,0.00016104293631409822
59,0.0001342024469284152
60,0.0001342024469284152
61,0.0001342024469284152
62,0.0001342024469284152
63,0.00016104293631409822
64,0.00020801379273904357
65,0.00022814415977830582
66,0.0002013036703926228
67,0.00017446318100693977
68,0.00014762269162125674
69,0.00012078220223557368
70,9.394171284989063e-05
71,8.052146815704911e-05
72,5.368097877136608e-05
73,4.697085642494532e-05
74,4.0260734078524554e-05
75,4.0260734078524554e-05
76,5.368097877136608e-05
77,0.00010736195754273216
78,0.00014762269162125674
79,0.00021472391508546432
80,0.00022143403743188505
81,0.00018117330335336052
82,0.00016104293631409822
83,0.0001342024469284152
84,0.0001342024469284152
85,0.0001342024469284152
86,0.0001342024469284152
87,0.00016104293631409822
88,0.00020801379273904357
89,0.00022814415977830582
90,0.0002013036703926228
91,0.00017446318100693977
92,0.00014762269162125674
93,0.00012078220223557368
94,9.394171284989063e-05
95,8.052146815704911e-05
96,5.1674213209819686e-05
97,4.521493655859221e-05
98,3.875565990736475e-05
99,3.875565990736475e-05
100,5.1674213209819686e-05
101,0.00010334842641963937
102,0.00014210408632700413
103,0.00020669685283927875
104,0.00021315612949050614
105,0.00017440046958314145
106,0.000155022639629459
107,0.0001291855330245492
108,0.0001291855330245492
109,0.0001291855330245492
110,0.0001291855330245492
