hour,value
0,4.950028777786386e-05
1,4.9950012723192116e-05
2,5.016392905625143e-05
3,5.022995722433903e-05
4,5.0822300377758056e-05
5,5.200547157199282e-05
6,5.371528712386408e-05
7,5.391526002934254e-05
8,5.2429154147067705e-05
9,5.4197114889858806e-05
10,6.525155210857341e-05
11,6.904482315517544e-05
12,6.203222328261441e-05
13,5.866226152247489e-05
14,5.354135658863899e-05
15,5.5074650543152017e-05
16,5.490717570510609e-05
17,5.465775303756136e-05
18,5.332408065806807e-05
19,5.3589686484868054e-05
20,5.201754855651167e-05
21,5.104824977902888e-05
22,5.122222423056131e-05
23,5.3445575122327685e-05
24,5.6587237958753646e-05
25,5.832463295163521e-05
26,5.8481589834072905e-05
27,6.128443835936098e-05
28,6.187036973190818e-05
29,8.024796099054757e-05
30,0.00011059797204025609
31,0.0001519307488950983
32,0.00016176284157342973
33,0.00015796282937365083
34,0.00016884601495188815
35,0.0001680895565579348
36,0.00016136102931941078
37,0.00015973228327089152
38,0.00016784880736108997
39,0.00015501468374552415
40,0.00013628167781157188
41,0.0001254705369355279
42,0.0001094249894293245
43,0.00010049798988714294
44,9.810830598132151e-05
45,9.708999660484585e-05
46,9.394910230379837e-05
47,9.132956044535276e-05
48,8.738389981227653e-05
49,8.533641177325826e-05
50,8.13522804549511e-05
51,8.129870255999475e-05
52,8.12643380495002e-05
53,0.0001000667976235127
54,0.00013197537646260916
55,0.00015969532769826382
56,0.00017005781957850943
57,0.00016636535841540927
58,0.0001762611516975392
59,0.00018219815337069788
60,0.00017184464237530357
61,0.00017066415007581663
62,0.0001730142653887236
63,0.00015812878909909347
64,0.00013902449274472443
65,0.00012513211787115608
66,0.00011098239343656787
67,0.00010550570053880672
68,0.00010099793312991593
69,0.00010148538218325033
70,9.977694999506033e-05
71,9.627846716148657e-05
72,9.172155740468091e-05
73,8.752957020372753e-05
74,8.39702632844861e-05
75,8.336246159088295e-05
76,8.708439059620909e-05
77,0.00010386454813346354
78,0.00013585648012389372
79,0.00017422837562148025
80,0.00018302555855916104
81,0.00017180502986608177
82,0.00018445433170220186
83,0.00017875542228929387
84,0.00016703956156571243
85,0.00017291198430892575
86,0.0001702698914266604
87,0.00015733008321747782
88,0.000140555217595258
89,0.00013629261297209985
