hour,value
0,9.497203913269727e-05
1,9.525093312997132e-05
2,9.443492215669318e-05
3,9.376411355597184e-05
4,9.488469803840287e-05
5,9.942755526258904e-05
6,0.00010617986099385026
7,0.00011067160083211514
8,0.00011389625775790638
9,0.000116775218808217
10,0.00011857794690260072
11,0.00012067613216958498
12,0.00012270345164929714
13,0.00012285379431764494
14,0.00012535659115802167
15,0.00013294263529291708
16,0.00013207506759219703
17,0.0001273873594686705
18,0.00012596969225001276
19,0.00012221556289067576
20,0.00011502371793513472
21,0.00010958847021431487
22,0.00010428454167400103
23,0.0001019862363443855
24,9.870611255161907e-05
25,9.839813414568158e-05
26,0.00010129086855266288
27,0.0001063995756883001
28,0.00010765642194334383
29,0.00011689474166889504
30,0.00013000464870931443
31,0.00015797877544896732
32,0.00017855081034839814
33,0.00018465236341935325
34,0.000192066031908643
35,0.00019079383066745445
36,0.00019195487850393232
37,0.0001895729884500235
38,0.0001866708741015775
39,0.00019003820718618212
40,0.00017397487070771114
41,0.00016463297621867955
42,0.0001524835136764341
43,0.00014237013547723672
44,0.00013135325144093455
45,0.00012236377475264868
46,0.00011083283917017368
47,0.00010761152123993897
48,0.00010883225362198977
49,0.00010575009711840369
50,0.00010520098611888734
51,0.00010528441707364842
52,0.00010536631033308744
53,0.00011345489526631607
54,0.00013650523371635043
55,0.00016287984978197108
56,0.00017719950566642636
57,0.00018197200670342785
58,0.0001890027670904425
59,0.00019817744819673546
60,0.00019085847977221007
61,0.00019285458403688394
62,0.00019494995751813635
63,0.00019461003898365157
64,0.00018081794439712742
65,0.0001721104370967598
66,0.00015876622922340677
67,0.000155458558717299
68,0.00014189210993575274
69,0.00012600455399967202
70,0.00011495278624663456
71,0.00011099049687483942
72,0.00010921586467069777
73,0.00011020866667186357
74,0.00010799447327636609
75,0.00010626386309258813
76,0.00010713859206009388
77,0.00011709409288386526
78,0.00014232530067505994
79,0.0001700272773097799
80,0.00018064776545912472
81,0.0001925611698023542
82,0.000200852752485174
83,0.00020328143241102626
84,0.00020238752618614652
85,0.0001919349323988973
86,0.00019876120127515075
87,0.0001969922146095488
88,0.00018834410628276567
89,0.0001749688808980586
90,0.00016310769229455193
91,0.00014897444901728534
92,0.0001359104092316161
93,0.00012704256424330711
94,0.00011739910573453872
95,0.00011419863455945627
96,0.00011075305475003353
97,0.00011133878486529154
98,0.00011205517514877466
99,0.00010900315747350144
100,0.0001122517365450891
101,0.00012156173483972546
102,0.00014025325622855114
103,0.00016908919529500427
104,0.00017730514533505356
105,0.00017913287196195919
106,0.00019627870201302554
107,0.00019664326760681576
108,0.00019521589094055285
109,0.00018983290289360786
110,0.00019083699597185295
111,0.00018537646414652282
112,0.00017788083649656597
113,0.00017056751361058025
114,0.00015452627601059523
115,0.00014252252108365527
116,0.00013483865755919926
117,0.00012750114892250475
118,0.00011864553959554435
119,0.00011460230154857947
120,0.0001120316044761947
121,0.00010972345789651786
122,0.00010908395237913896
123,0.00010823958191070635
124,0.00010977171956255527
125,0.00011463845935572447
126,0.00012364243431418998
127,0.00012626163469044852
128,0.00013166610653775064
129,0.00013204277599043325
130,0.0001407017360527751
131,0.00015009837249527287
132,0.0001519939114858824
133,0.00015338989720049877
134,0.00015227557333473622
135,0.00015434390534539602
136,0.00015314896231060417
137,0.00014764058619368118
138,0.0001415263361527809
139,0.00014178934795408543
140,0.0001332717460259952
141,0.0001273592416113524
142,0.00011765671363513994
143,0.00011206235838263639
144,0.00010939733468577976
145,0.00010997708975635765
146,0.00011112041016247952
147,0.00010973463913821702
148,0.00010899643554823632
149,0.00011250978378721092
150,0.00011654199436200886
151,0.00011843401862045363
152,0.000122316062263512
153,0.00012592784497017604
154,0.00013467574972336242
155,0.00014501266488823884
156,0.000144932353258274
157,0.00014489257088358404
158,0.00014625575975368794
159,0.00014453141018657849
160,0.0001445717637052452
161,0.0001408876434172151
162,0.0001348122091996594
163,0.00013231611231747178
164,0.0001292153497004885
165,0.00011981080511061996
166,0.00011121029943759337
167,0.0001082087840701126
168,0.00010619532581537522
169,0.00010733267117681697
170,0.00010732537810757508
171,0.00010725139299550679
172,0.00010774703613196668
173,0.00011541400697495579
174,0.00013713716059249905
175,0.00016683229790370488
176,0.0001849069837976144
177,0.00019164305585968962
178,0.00020157557912193385
179,0.00020340473360878138
180,0.0001931989179536507
181,0.00019672217334391472
182,0.00019307058629548473
183,0.00019445747764062476
184,0.00018206431235690497
185,0.00016835966870005538
186,0.00015630134755625745
187,0.00013973527257576897
188,0.0001291443960449123
189,0.00012212437755807615
190,0.00011389768561784831
191,0.00011095842494383594
192,0.00011086225308497756
193,0.00011083191655298045
194,0.00010829836580616204
195,0.00010746713164919525
196,0.00010854116789751917
197,0.00011560944805039271
198,0.00013627846759049504
199,0.0001668165035760395
200,0.00018085612317526718
201,0.00018894057829820223
202,0.00019303185834044424
203,0.000193461754018347
204,0.00019560492785704022
205,0.00018835882422370563
206,0.0001886665170576547
207,0.00019163690507840127
208,0.00018128366837603474
209,0.00017048043612119822
