hour,value
442,0.0001958503588975373
443,0.00018553655051462055
444,0.00018742338706934393
445,0.00018035521227845942
446,0.00016944943963414897
447,0.0001611392229168597
448,0.0001496900899487265
449,0.00013546366459135046
450,0.00012731959937804002
451,0.00011798103956855725
452,0.00011256566280691872
453,0.00010553763909489712
454,0.0001013204550551157
455,0.0001019309099449331
456,8.96573591009366e-05
457,8.667983962104832e-05
458,8.611455469495172e-05
459,8.108853773754983e-05
460,8.048046021424405e-05
461,7.560342489157043e-05
462,7.289983086418783e-05
463,7.597640728206032e-05
464,7.478561081157272e-05
465,7.153971306770588e-05
466,7.146839207235725e-05
467,6.547848507041024e-05
468,6.252975814049606e-05
469,6.197081285843045e-05
470,6.055812884685819e-05
471,5.7858761248829605e-05
472,5.733257079425743e-05
473,5.7134721070123626e-05
474,5.753200542939899e-05
475,5.5213280625064434e-05
476,5.1294324006574155e-05
477,5.270066837411542e-05
478,5.406289938527438e-05
479,4.928835497443509e-05
480,4.7560537824155706e-05
481,5.0399905894535326e-05
482,4.8724919111180864e-05
483,4.7395442927515347e-05
484,4.999601773939434e-05
485,5.6497586845009136e-05
486,5.83035929383374e-05
487,6.592199600074493e-05
488,6.615894019640318e-05
489,6.441051920302308e-05
490,6.772351151288457e-05
491,6.790788949345251e-05
492,7.875211476029542e-05
493,8.610874335458998e-05
494,8.880441282693384e-05
495,8.906724390238529e-05
496,8.844754369835603e-05
497,9.136219504160365e-05
498,9.223310364036088e-05
499,9.083970271271621e-05
500,9.191664974248062e-05
501,8.705863335189997e-05
502,9.822908613450423e-05
503,0.00010086769881056917
504,0.00010007180933284531
505,0.00010597877265872018
506,0.00010558994115815279
507,0.00010935093497953757
508,0.0001097498042498207
509,0.00011881153293661691
510,0.0001517340968450515
511,0.0001809815162783543
512,0.00020001920315158245
513,0.00020223068231105943
514,0.00020875496847445193
515,0.0001946077886674633
516,0.00018901516602479168
517,0.00018455918872650962
518,0.00017715686186482501
519,0.00017483813706049042
520,0.00016970619521740408
521,0.0001484403876191176
522,0.00013672683866452522
523,0.0001290138692453221
524,0.0001273008445977817
525,0.00012483842119541134
526,0.00012065874671614662
527,0.00012189075087283566
528,0.00011767620835140048
529,0.00011734179212876575
530,0.00011475363245311411
531,0.0001096650115109062
532,0.00011511895444039991
533,0.00012437087244812585
534,0.00015884744159965684
535,0.00018120472457861208
536,0.00019520714918022644
537,0.00019368299309444265
538,0.00019323948216410795
539,0.00018803806838851535
540,0.0001893218463047908
541,0.0001846867740626333
542,0.00018141657434998099
543,0.00017888415071143512
544,0.00016901570232169544
545,0.0001523036082005021
546,0.00013774514398700297
547,0.00013331769508686037
548,0.00013084761128128594
549,0.00012674929556708557
550,0.00012606276494889627
551,0.00012823964021803746
552,0.00012406921105298459
553,0.00012325298188399462
554,0.00011969670573444388
555,0.00011427815915078987
556,0.00011483129309249374
557,0.00011592329677683176
558,0.00014695030712000035
559,0.0001730622442763094
560,0.00018296054182336165
561,0.00018038585389127589
562,0.00017998856953200048
563,0.00017211525994918024
564,0.00017390013389573854
565,0.00017809248766306529
566,0.0001696108364051046
567,0.0001638753076199011
568,0.00014894940820443916
569,0.00013460041639579736
570,0.0001277147705226384
571,0.0001248088361899334
572,0.00012369200223314065
573,0.0001284023577481662
574,0.0001251141957107594
575,0.0001236323039185155
576,0.00011973078132111045
577,0.00011640220405300611
578,0.00011252234190604028
579,0.00010715424832279956
580,0.00011113211080041112
581,0.00012195097749113007
582,0.00015218130590107092
583,0.0001790212455136053
584,0.00019480326102508546
585,0.00019560707505784808
586,0.00018917894016225891
587,0.0001762959910357835
588,0.0001734085473315022
589,0.00017367851050648854
590,0.0001750246282557354
591,0.00017269216755600036
592,0.00016228035884243789
593,0.00014871299231245018
594,0.000137485482733567
595,0.000131443537820199
